,E40 FP Equity_DX_SI_QTY,E40 FP Equity_DX_SHORT_INTEREST_VALUE,E40 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,E40 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,E40 FP Equity_DX_SI_MV,E40 FP Equity_DX_DSS,E40 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,E40 FP Equity_DX_SUPPLY_SI_QTY,E40 FP Equity_DX_BROKER_SI_QTY,E40 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,E40 FP Equity_DX_BROKER_SI_MV_NEW_x,E40 FP Equity_DX_SUPPLY_SI_QTY_NEW_x,E40 FP Equity_DX_BROKER_SI_MV_INC_x,E40 FP Equity_DX_SUPPLY_SI_MV_NEW,E40 FP Equity_DX_BROKER_SI_QTY_ADD,E40 FP Equity_DX_BROKER_SI_QTY_NEW,E40 FP Equity_DX_SUPPLY_SI_MV_DEC,E40 FP Equity_DX_BROKER_SI_QTY_INC,E40 FP Equity_DX_SUPPLY_SI_QTY_DEC,E40 FP Equity_DX_BROKER_SI_MV_NEW_y,E40 FP Equity_DX_SUPPLY_SI_QTY_NEW_y,E40 FP Equity_DX_BROKER_SI_MV_INC_y,E40 FP Equity_DX_BROKER_SI_MV_ADD,E40 FP Equity_DX_SUPPLY_SI_QTY_ADD,E40 FP Equity_DX_BROKER_SI_QTY_DEC,E40 FP Equity_DX_SUPPLY_SI_MV,E40 FP Equity_DX_BROKER_SI_MV_DEC,E40 FP Equity_DX_SUPPLY_SI_MV_RMV,E40 FP Equity_DX_BROKER_SI_MV_RMV,E40 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,E40 FP Equity_DX_UTILIZATION_QUANTITY,E40 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,E40 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,E40 FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,E40 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,E40 FP Equity_DX_ACTIVE_UTILIZATION_MV,E40 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,E40 FP Equity_DX_BROKER_SI_CON_RATIO,E40 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,E40 FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-08-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11738.0,,0.01,0.0,,0.0,,0.0
2023-08-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11786.0,,0.01,0.0,,0.0,,0.0
2023-08-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11912.0,,0.01,0.0,,0.0,,0.0
2023-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11992.0,,0.01,0.0,,0.0,,0.0
2023-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11986.0,,0.01,0.0,,0.0,,0.0
2023-08-31,700.0,8332.8,0.11,0.0,0.01,,8332.8,700.0,700.0,8332.8,,,,,700.0,,,,,,,,0.01,700.0,,0.01,,,,100.0,41.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4118
2023-09-01,37.0,438.6,0.01,0.0,0.0,,438.6,37.0,37.0,438.6,,,,,,,0.01,,663.0,,,,,,663.0,0.0,0.01,,,100.0,3.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.037
2023-09-04,37.0,435.71,0.01,0.0,0.0,,435.71,37.0,37.0,435.71,,,,,,,,,,,,,,,,0.0,,,,100.0,3.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.037
2023-09-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,37.0,,,,,,37.0,0.0,0.0,,,0.0,0.0,1000.0,11702.0,,0.01,0.0,,0.0,,0.0
2023-09-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11674.0,,0.01,0.0,,0.0,,0.0
2023-09-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11658.0,,0.01,0.0,,0.0,,0.0
2023-09-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11744.0,,0.01,0.0,,0.0,,0.0
2023-09-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11800.0,,0.01,0.0,,0.0,,0.0
2023-09-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11738.0,,0.01,0.0,,0.0,,0.0
2023-09-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11686.0,,0.01,0.0,,0.0,,0.0
2023-09-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11830.0,,0.01,0.0,,0.0,,0.0
2023-09-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11948.0,,0.01,0.0,,0.0,,0.0
2023-09-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11764.0,,0.01,0.0,,0.0,,0.0
2023-09-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11720.0,,0.01,0.0,,0.0,,0.0
2023-09-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11822.0,,0.01,0.0,,0.0,,0.0
2023-09-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11650.0,,0.01,0.0,,0.0,,0.0
2023-09-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11590.0,,0.01,0.0,,0.0,,0.0
2023-09-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11480.0,,0.01,0.0,,0.0,,0.0
2023-09-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11384.0,,0.01,0.0,,0.0,,0.0
2023-09-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11372.0,,0.01,0.0,,0.0,,0.0
2023-09-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11440.0,,0.01,0.0,,0.0,,0.0
2023-09-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11450.0,,0.01,0.0,,0.0,,0.0
2023-10-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11378.0,,0.01,0.0,,0.0,,0.0
2023-10-03,1.0,11.21,0.0,0.0,0.0,,11.21,1.0,1.0,11.21,,,,,1.0,,,,,,,,0.0,1.0,,0.0,,,,100.0,0.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.001
2023-10-04,2.0,22.58,0.0,0.0,0.0,,11.29,1.0,1.0,11.29,,,,,,,,,,,,,,,,0.0,,,,100.0,0.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.002
2023-10-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,1.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,1000.0,11332.0,,0.01,0.0,,0.0,,0.0
2023-10-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11360.0,,0.01,0.0,,0.0,,0.0
2023-10-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11304.0,,0.01,0.0,,0.0,,0.0
2023-10-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11512.0,,0.01,0.0,,0.0,,0.0
2023-10-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11508.0,,0.01,0.0,,0.0,,0.0
2023-10-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11440.0,,0.01,0.0,,0.0,,0.0
2023-10-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11158.0,,0.01,0.0,,0.0,,0.0
2023-10-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11276.0,,0.01,0.0,,0.0,,0.0
2023-10-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11246.0,,0.01,0.0,,0.0,,0.0
2023-10-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11154.0,,0.01,0.0,,0.0,,0.0
2023-10-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11076.0,,0.01,0.0,,0.0,,0.0
2023-10-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,10900.0,,0.01,0.0,,0.0,,0.0
2023-10-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,10972.0,,0.01,0.0,,0.0,,0.0
2023-10-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,10982.0,,0.01,0.0,,0.0,,0.0
2023-10-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11118.0,,0.01,0.0,,0.0,,0.0
2023-10-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11048.0,,0.01,0.0,,0.0,,0.0
2023-10-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,10840.0,,0.01,0.0,,0.0,,0.0
2023-10-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,10894.0,,0.01,0.0,,0.0,,0.0
2023-10-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11008.0,,0.01,0.0,,0.0,,0.0
2023-11-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11042.0,,0.01,0.0,,0.0,,0.0
2023-11-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11290.0,,0.01,0.0,,0.0,,0.0
2023-11-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11308.0,,0.01,0.0,,0.0,,0.0
2023-11-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11230.0,,0.01,0.0,,0.0,,0.0
2023-11-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,10880.8,,0.01,0.0,,0.0,,0.0
2023-11-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,10958.0,,0.01,0.0,,0.0,,0.0
2023-11-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11046.0,,0.01,0.0,,0.0,,0.0
2023-11-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,10994.0,,0.01,0.0,,0.0,,0.0
2023-11-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11054.0,,0.01,0.0,,0.0,,0.0
2023-11-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11230.0,,0.01,0.0,,0.0,,0.0
2023-11-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11256.0,,0.01,0.0,,0.0,,0.0
2023-11-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11250.0,,0.01,0.0,,0.0,,0.0
2023-11-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11316.0,,0.01,0.0,,0.0,,0.0
2023-11-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11328.0,,0.01,0.0,,0.0,,0.0
2023-11-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11304.0,,0.01,0.0,,0.0,,0.0
2023-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11374.0,,0.01,0.0,,0.0,,0.0
2023-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11392.0,,0.01,0.0,,0.0,,0.0
2023-11-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11412.0,,0.01,0.0,,0.0,,0.0
2023-11-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11386.0,,0.01,0.0,,0.0,,0.0
2023-11-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11340.0,,0.01,0.0,,0.0,,0.0
2023-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11398.0,,0.01,0.0,,0.0,,0.0
2023-11-30,1890.0,21640.5,0.15,0.01,0.02,,0.0,1890.0,0.0,21640.5,,,,,,,,,,,,,,1890.0,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2023-12-01,1890.0,21682.08,0.15,0.01,0.02,,0.0,1890.0,0.0,21682.08,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2023-12-04,1890.0,21765.24,0.15,0.01,0.02,,0.0,1890.0,0.0,21765.24,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2023-12-05,1890.0,21920.22,0.15,0.01,0.02,,0.0,1890.0,0.0,21920.22,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2023-12-06,1890.0,22101.66,0.14,0.01,0.02,,0.0,1890.0,0.0,22101.66,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2023-12-07,1890.0,22082.76,0.14,0.01,0.02,,0.0,1890.0,0.0,22082.76,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2023-12-08,1890.0,22358.7,0.14,0.01,0.02,,0.0,1890.0,0.0,22358.7,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2023-12-11,1890.0,22362.48,0.13,0.01,0.02,,0.0,1890.0,0.0,22362.48,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2023-12-12,1890.0,22441.86,0.14,0.01,0.02,,0.0,1890.0,0.0,22441.86,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2023-12-13,1890.0,22320.9,0.14,0.01,0.02,,0.0,1890.0,0.0,22320.9,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2023-12-14,1890.0,22415.4,0.14,0.01,0.02,,0.0,1890.0,0.0,22415.4,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2023-12-15,1890.0,22536.36,0.14,0.01,0.02,,0.0,1890.0,0.0,22536.36,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2023-12-18,1890.0,22298.22,0.13,0.01,0.02,,0.0,1890.0,0.0,22298.22,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2023-12-19,1890.0,22366.26,0.13,0.01,0.02,,0.0,1890.0,0.0,22366.26,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2023-12-20,1890.0,22460.76,0.13,0.01,0.02,,0.0,1890.0,0.0,22460.76,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2023-12-21,1890.0,22381.38,0.13,0.01,0.02,,0.0,1890.0,0.0,22381.38,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2023-12-22,1890.0,22267.98,0.14,0.01,0.02,,0.0,1890.0,0.0,22267.98,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2023-12-25,1890.0,22267.98,0.15,0.01,0.02,,0.0,1890.0,0.0,22267.98,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2023-12-26,1890.0,22267.98,0.15,0.01,0.02,,0.0,1890.0,0.0,22267.98,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2023-12-27,1890.0,22358.7,0.15,0.01,0.02,,0.0,1890.0,0.0,22358.7,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2023-12-28,1890.0,22358.7,0.15,0.01,0.02,,0.0,1890.0,0.0,22358.7,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2023-12-29,1890.0,22377.6,0.15,0.01,0.02,,0.0,1890.0,0.0,22377.6,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2024-01-01,1890.0,22377.6,0.15,0.01,0.02,,0.0,1890.0,0.0,22377.6,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2024-01-02,1890.0,22336.02,0.15,0.01,0.02,,0.0,1890.0,0.0,22336.02,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2024-01-03,1890.0,21874.86,0.17,0.01,0.02,,0.0,1890.0,0.0,21874.86,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2024-01-04,1890.0,22097.88,0.17,0.01,0.02,,0.0,1890.0,0.0,22097.88,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2024-01-05,1890.0,21980.7,0.17,0.01,0.02,,0.0,1890.0,0.0,21980.7,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2024-01-08,1890.0,22131.9,0.18,0.01,0.02,,0.0,1890.0,0.0,22131.9,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2024-01-09,1890.0,22075.2,0.18,0.01,0.02,,0.0,1890.0,0.0,22075.2,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2024-01-10,1890.0,22071.42,0.19,0.01,0.02,,0.0,1890.0,0.0,22071.42,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2024-01-11,1890.0,21950.46,0.19,0.01,0.02,,0.0,1890.0,0.0,21950.46,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2024-01-12,1890.0,22203.72,0.19,0.01,0.02,,0.0,1890.0,0.0,22203.72,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2024-01-15,1890.0,22078.98,0.19,0.01,0.02,,0.0,1890.0,0.0,22078.98,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2024-01-16,1890.0,22041.18,0.19,0.01,0.02,,0.0,1890.0,0.0,22041.18,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2024-01-17,1890.0,21837.06,0.2,0.01,0.02,,0.0,1890.0,0.0,21837.06,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2024-01-18,1890.0,22097.88,0.2,0.01,0.02,,0.0,1890.0,0.0,22097.88,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2024-01-19,1890.0,22010.94,0.2,0.01,0.02,,0.0,1890.0,0.0,22010.94,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2024-01-22,1890.0,22169.7,0.16,0.01,0.02,,0.0,1890.0,0.0,22169.7,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2024-01-23,1890.0,22056.3,0.16,0.01,0.02,,0.0,1890.0,0.0,22056.3,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2024-01-24,1890.0,22267.98,0.17,0.01,0.02,,0.0,1890.0,0.0,22267.98,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2024-01-25,1890.0,22279.32,0.18,0.01,0.02,,0.0,1890.0,0.0,22279.32,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2024-01-26,1890.0,22789.62,0.18,0.01,0.02,,0.0,1890.0,0.0,22789.62,,,,,,,,,,,,,,,,0.02,,,,100.0,65.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.654
2024-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.02,,1890.0,,,,,,,0.0,,,,0.0,0.0,1000.0,12050.0,,0.01,0.0,,0.0,,0.0
2024-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,12098.0,,0.01,0.0,,0.0,,0.0
2024-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,12060.0,,0.01,0.0,,0.0,,0.0
2024-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11942.0,,0.01,0.0,,0.0,,0.0
2024-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11970.0,,0.01,0.0,,0.0,,0.0
2024-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,11972.0,,0.01,0.0,,0.0,,0.0
2024-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,12032.0,,0.01,0.0,,0.0,,0.0
2024-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,12000.0,,0.01,0.0,,0.0,,0.0
2024-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000.0,12060.0,,0.01,0.0,,0.0,,0.0
